DATA_DATE_E,PRO_M,ERR_TIME_R,ERR_DEV,ERR_TYPE,RES_TYPE
2015/4/4 7:12,重合成功,,架空导线,雨雪大风,大雨、强风
2015/4/4 7:20,重合成功,,架空导线,雨雪大风,大雨、强风
2015/4/4 7:25,重合成功,,其它,用户原因,用户运行和维护管理不到位
2015/4/4 7:29,重合成功,,架空导线,雨雪大风,大雨、强风
2015/4/4 7:30,重合成功,,令克,设备本体,设备老化
2015/4/4 7:52,重合成功,,架空导线,雨雪大风,大雨、强风
2015/4/4 7:52,重合成功,,架空导线,雨雪大风,大雨、强风
2015/4/4 9:02,重合成功,,架空导线,雨雪大风,大雨、强风
2015/4/4 9:08,重合成功,,架空导线,雨雪大风,大雨、强风
2015/4/4 9:27,重合成功,,架空导线,设备本体,设备老化
2015/4/4 11:50,重合成功,,架空导线,雨雪大风,大雨、强风
2015/4/6 12:00,重合成功,,柱开,设备本体,设备老化
2015/4/6 15:06,重合不成,2015/4/6 16:16,架空导线,雨雪大风,大雨、强风
2015/4/6 17:00,重合不成,2015/4/6 22:06,配电变压器,用户原因,外力破坏
2015/4/6 17:55,重合成功,,架空导线,雨雪大风,大雨、强风
2015/4/6 19:06,重合成功,,架空导线,运行维护不当,树线矛盾
2015/4/8 2:33,接地,2015/4/8 4:37,金具,设备本体,设备老化
2015/4/8 6:42,重合成功,,架空导线,外力因素,鸟害等小动物
2015/4/8 12:53,重合成功,,架空导线,雨雪大风,大雨、强风
2015/4/8 13:05,重合不成,2015/4/8 13:48,架空导线,外力因素,建设施工
2015/4/8 13:08,重合成功,,令克,设备本体,设备老化
2015/4/8 15:46,重合成功,,柱开,设备本体,设备老化
2015/4/8 15:59,重合成功,,架空导线,雨雪大风,大雨、强风
2015/4/10 6:24,重合成功,,,原因不明,
2015/4/10 6:35,重合不成,2015/4/10 9:06,架空导线,雨雪大风,大雨、强风
2015/4/10 6:35,重合不成,2015/4/10 9:06,架空导线,雨雪大风,大雨、强风
2015/4/10 8:35,重合成功,,,原因不明,
2015/4/10 11:53,重合成功,,金具,设备本体,设备老化
2015/4/10 14:59,重合不成,2015/4/10 17:47,电缆附件,设计安装不当,安装工艺不当
2015/4/12 6:32,重合成功,,架空导线,外力因素,鸟害等小动物
2015/4/12 7:41,重合成功,,金具,设备本体,设备老化
2015/4/12 9:49,重合不成,2015/4/12 12:56,拉线,外力因素,车辆
2015/4/12 13:26,重合成功,,架空导线,雨雪大风,大雨、强风
2015/4/12 18:02,重合成功,,架空导线,雨雪大风,大雨、强风
2015/4/12 18:05,重合成功,,架空导线,雨雪大风,大雨、强风
2015/4/12 18:06,重合成功,,架空导线,雨雪大风,大雨、强风
2015/4/12 18:13,重合不成,2015/4/12 19:49,架空导线,雨雪大风,大雨、强风
2015/4/12 18:22,重合不成,2015/4/12 20:27,架空导线,雨雪大风,大雨、强风
2015/4/12 18:22,重合不成,2015/4/12 19:15,架空导线,雨雪大风,大雨、强风
2015/4/12 18:28,重合成功,,架空导线,雨雪大风,大雨、强风
2015/4/12 18:37,重合不成,2015/4/12 20:07,架空导线,雨雪大风,大雨、强风
2015/4/12 18:38,重合成功,,架空导线,雨雪大风,大雨、强风
2015/4/12 18:46,重合成功,,架空导线,雨雪大风,大雨、强风
2015/4/12 18:46,重合成功,,架空导线,雨雪大风,大雨、强风
2015/4/12 18:54,重合不成,2015/4/12 19:56,架空导线,雨雪大风,大雨、强风
2015/4/12 19:09,重合不成,2015/4/12 20:17,架空导线,雨雪大风,大雨、强风
2015/4/12 19:11,重合不成,2015/4/12 20:43,架空导线,雨雪大风,大雨、强风
2015/4/12 19:41,重合成功,,架空导线,雨雪大风,大雨、强风
2015/4/12 19:44,重合不成,2015/4/12 21:21,架空导线,雨雪大风,大雨、强风
2015/4/12 20:45,重合成功,,,原因不明,
2015/4/14 1:42,重合成功,,配电变压器,用户原因,外力破坏
2015/4/14 8:33,重合不成,2015/4/14 10:16,架空导线,雨雪大风,大雨、强风
2015/4/14 8:49,重合成功,,,原因不明,
2015/4/14 9:09,重合不成,2015/4/14 10:45,架空导线,雨雪大风,大雨、强风
2015/4/14 11:55,重合成功,,其它,其他原因,低压影响
2015/4/14 15:07,重合成功,,配电变压器,用户原因,用户运行和维护管理不到位
2015/4/14 15:35,重合成功,,架空导线,雨雪大风,大雨、强风
2015/4/14 19:16,重合成功,,配电变压器,用户原因,外力破坏
2015/4/14 19:59,重合成功,,其它,设备本体,设备老化
2015/4/16 3:06,无重合闸,2015/4/16 5:19,其它,用户原因,用户运行和维护管理不到位
2015/4/16 8:53,重合不成,2015/4/16 13:00,柱开,设备本体,污闪
2015/4/16 10:17,重合成功,,其它,用户原因,用户运行和维护管理不到位
2015/4/16 10:43,重合不成,2015/4/16 13:15,电缆附件,设备本体,设备老化
2015/4/16 13:35,重合成功,,,原因不明,
2015/4/16 22:59,重合成功,,架空导线,设备本体,设备老化
2015/4/18 8:27,重合不成,2015/4/18 12:31,架空导线,运行维护不当,树线矛盾
2015/4/18 8:46,重合成功,,,原因不明,
2015/4/18 9:27,重合成功,,架空导线,外力因素,建设施工
2015/4/18 12:46,重合成功,,电缆,用户原因,用户运行和维护管理不到位
2015/4/18 15:44,无重合闸,2015/4/18 17:49,电缆,外力因素,建设施工
2015/4/18 16:20,接地,2015/4/18 17:55,其它,用户原因,用户运行和维护管理不到位
2015/4/18 16:37,重合成功,,,原因不明,
2015/4/20 16:37,重合成功,,柱开,设备本体,污闪
2015/4/22 8:13,重合成功,,架空导线,外力因素,外部异物（如，漂浮物）
2015/4/22 13:07,重合成功,,架空导线,外力因素,鸟害等小动物
2015/4/22 13:15,重合不成,2015/4/22 14:05,架空导线,外力因素,建设施工
2015/4/24 7:03,重合成功,,架空导线,外力因素,鸟害等小动物
2015/4/24 8:00,重合不成,2015/4/24 9:02,架空导线,外力因素,建设施工
2015/4/24 13:22,重合不成,2015/4/24 13:41,配电变压器,用户原因,设备老旧
2015/4/24 14:24,重合成功,,架空导线,外力因素,建设施工
2015/4/24 22:18,重合不成,2015/4/24 23:10,电缆,用户原因,设备老旧
2015/4/26 5:31,重合成功,,架空导线,外力因素,鸟害等小动物
2015/4/26 9:36,重合不成,2015/4/26 12:19,架空导线,外力因素,建设施工
2015/4/26 10:11,重合不成,2015/4/26 10:50,架空导线,外力因素,建设施工
2015/4/26 13:26,重合不成,2015/4/26 14:58,金具,设备本体,设备老化
2015/4/26 17:43,接地,2015/4/26 19:40,电缆,用户原因,设备老旧
2015/4/26 23:23,重合不成,2015/4/27 0:22,架空导线,其他原因,低压影响
2015/4/28 8:49,重合成功,,,原因不明,
2015/4/28 10:06,无重合闸,2015/4/28 11:30,其它,用户原因,用户运行和维护管理不到位
2015/4/28 10:43,接地,2015/4/28 13:20,金具,设备本体,设备老化
2015/4/28 13:46,重合不成,2015/4/28 17:49,架空导线,雨雪大风,大雨、强风
2015/4/28 20:39,重合不成,2015/4/29 0:18,架空导线,雨雪大风,大雪、冰雹、冻雨
2015/4/28 20:39,重合成功,,架空导线,雨雪大风,大雪、冰雹、冻雨
2015/4/28 20:43,重合成功,,架空导线,雨雪大风,大雨、强风
2015/4/28 20:55,重合成功,,架空导线,雨雪大风,大雪、冰雹、冻雨
2015/4/28 20:55,重合成功,,架空导线,雨雪大风,大雪、冰雹、冻雨
2015/4/28 20:57,重合成功,,架空导线,雨雪大风,大雨、强风
2015/4/28 20:58,重合成功,,架空导线,雨雪大风,大雨、强风
2015/4/28 21:00,重合成功,,架空导线,雨雪大风,大雪、冰雹、冻雨
2015/4/28 21:01,重合不成,2015/4/28 23:39,架空导线,雨雪大风,大雪、冰雹、冻雨
2015/4/28 21:01,重合成功,,架空导线,雨雪大风,大雨、强风
2015/4/28 21:03,无重合闸,2015/4/28 22:52,架空导线,雨雪大风,大雨、强风
2015/4/28 21:04,重合成功,,架空导线,雨雪大风,大雪、冰雹、冻雨
2015/4/28 21:04,重合成功,,架空导线,雨雪大风,大雨、强风
2015/4/28 21:05,重合成功,,架空导线,雨雪大风,大雪、冰雹、冻雨
2015/4/28 21:05,重合成功,,架空导线,雨雪大风,大雨、强风
2015/4/28 21:06,重合成功,,架空导线,雨雪大风,大雪、冰雹、冻雨
2015/4/28 21:06,重合成功,,架空导线,雨雪大风,大雨、强风
2015/4/28 21:07,重合不成,2015/4/29 3:05,架空导线,雨雪大风,大雪、冰雹、冻雨
2015/4/28 21:07,重合不成,2015/4/28 22:25,架空导线,雨雪大风,大雨、强风
2015/4/28 21:09,重合成功,,架空导线,雨雪大风,大雪、冰雹、冻雨
2015/4/28 21:09,重合成功,,电缆附件,设计安装不当,安装工艺不当
2015/4/28 21:11,重合不成,2015/4/29 2:20,架空导线,雨雪大风,大雪、冰雹、冻雨
2015/4/28 21:12,重合成功,,架空导线,雨雪大风,大雪、冰雹、冻雨
2015/4/28 21:13,重合成功,,架空导线,雨雪大风,大雪、冰雹、冻雨
2015/4/28 21:15,重合成功,,架空导线,雨雪大风,大雪、冰雹、冻雨
2015/4/28 21:16,重合成功,,架空导线,雨雪大风,大雪、冰雹、冻雨
2015/4/28 21:17,重合成功,,架空导线,雨雪大风,大雪、冰雹、冻雨
2015/4/28 21:17,重合成功,,架空导线,雨雪大风,大雨、强风
2015/4/28 21:18,重合成功,,架空导线,雨雪大风,大雪、冰雹、冻雨
2015/4/28 21:19,重合成功,,架空导线,雨雪大风,大雪、冰雹、冻雨
2015/4/28 21:19,重合成功,,架空导线,雷击,雷击故障
2015/4/28 21:19,重合成功,,架空导线,雨雪大风,大雪、冰雹、冻雨
2015/4/28 21:19,重合成功,,架空导线,雨雪大风,大雪、冰雹、冻雨
2015/4/28 21:20,重合成功,,架空导线,雨雪大风,大雪、冰雹、冻雨
2015/4/28 21:20,重合成功,,架空导线,雨雪大风,大雪、冰雹、冻雨
2015/4/28 21:21,重合不成,2015/4/29 0:15,架空导线,雨雪大风,大雪、冰雹、冻雨
2015/4/28 21:21,重合成功,,架空导线,雨雪大风,大雪、冰雹、冻雨
2015/4/28 21:22,重合成功,,架空导线,雨雪大风,大雪、冰雹、冻雨
2015/4/28 21:26,重合成功,,架空导线,雨雪大风,大雪、冰雹、冻雨
2015/4/28 21:27,重合成功,,架空导线,雨雪大风,大雪、冰雹、冻雨
2015/4/28 21:28,重合成功,,架空导线,雨雪大风,大雪、冰雹、冻雨
2015/4/28 21:31,重合成功,,架空导线,雨雪大风,大雪、冰雹、冻雨
2015/4/28 21:32,重合成功,,架空导线,雨雪大风,大雪、冰雹、冻雨
2015/4/28 21:33,重合成功,,架空导线,雨雪大风,大雪、冰雹、冻雨
2015/4/28 21:35,重合成功,,架空导线,雨雪大风,大雪、冰雹、冻雨
2015/4/28 21:36,重合成功,,架空导线,雨雪大风,大雨、强风
2015/4/28 21:37,重合成功,,架空导线,雨雪大风,大雪、冰雹、冻雨
2015/4/28 21:38,重合成功,,架空导线,雨雪大风,大雪、冰雹、冻雨
2015/4/28 21:40,重合成功,,架空导线,雨雪大风,大雨、强风
2015/4/28 21:40,重合成功,,架空导线,雨雪大风,大雨、强风
2015/4/28 21:40,接地,2015/4/29 3:28,架空导线,雨雪大风,大雪、冰雹、冻雨
2015/4/28 21:43,重合成功,,架空导线,雨雪大风,大雪、冰雹、冻雨
2015/4/28 21:43,重合不成,2015/4/29 3:24,架空导线,雨雪大风,大雪、冰雹、冻雨
2015/4/28 21:43,重合成功,,架空导线,雨雪大风,大雪、冰雹、冻雨
2015/4/28 21:43,重合成功,,架空导线,雨雪大风,大雪、冰雹、冻雨
2015/4/28 21:44,重合成功,,架空导线,雨雪大风,大雪、冰雹、冻雨
2015/4/28 21:47,重合不成,2015/4/28 23:28,架空导线,雨雪大风,大雪、冰雹、冻雨
2015/4/28 21:48,重合成功,,架空导线,雨雪大风,大雪、冰雹、冻雨
2015/4/28 21:49,重合成功,,架空导线,雨雪大风,大雪、冰雹、冻雨
2015/4/28 21:50,重合成功,,配电变压器,用户原因,恶劣天气
2015/4/28 21:52,重合成功,,架空导线,雨雪大风,大雪、冰雹、冻雨
2015/4/28 21:53,重合成功,,架空导线,雨雪大风,大雪、冰雹、冻雨
2015/4/28 21:54,重合成功,,架空导线,雨雪大风,大雪、冰雹、冻雨
2015/4/28 21:54,重合成功,,架空导线,雨雪大风,大雪、冰雹、冻雨
2015/4/28 21:54,重合不成,2015/4/29 0:45,架空导线,雨雪大风,大雪、冰雹、冻雨
2015/4/28 21:55,重合成功,,架空导线,雨雪大风,大雪、冰雹、冻雨
2015/4/28 21:56,重合成功,,架空导线,雨雪大风,大雪、冰雹、冻雨
2015/4/28 21:58,重合成功,,架空导线,雨雪大风,大雪、冰雹、冻雨
2015/4/28 21:58,重合成功,,架空导线,雨雪大风,大雪、冰雹、冻雨
2015/4/28 22:01,重合不成,2015/4/29 0:53,架空导线,雨雪大风,大雪、冰雹、冻雨
2015/4/28 22:05,重合成功,,架空导线,雨雪大风,大雪、冰雹、冻雨
2015/4/28 22:06,重合成功,,架空导线,雨雪大风,大雪、冰雹、冻雨
2015/4/28 22:06,重合不成,2015/4/28 23:49,架空导线,雨雪大风,大雪、冰雹、冻雨
2015/4/28 22:06,重合成功,,架空导线,雨雪大风,大雪、冰雹、冻雨
2015/4/28 22:06,重合成功,,架空导线,雨雪大风,大雪、冰雹、冻雨
2015/4/28 22:06,重合成功,,架空导线,雨雪大风,大雪、冰雹、冻雨
2015/4/28 22:06,重合不成,2015/4/28 23:56,架空导线,雨雪大风,大雪、冰雹、冻雨
2015/4/28 22:07,重合不成,2015/4/28 23:35,架空导线,雨雪大风,大雪、冰雹、冻雨
2015/4/28 22:08,重合不成,2015/4/29 0:58,架空导线,雨雪大风,大雨、强风
2015/4/28 22:12,重合成功,,架空导线,雨雪大风,大雨、强风
2015/4/28 22:15,重合成功,,架空导线,雨雪大风,大雪、冰雹、冻雨
2015/4/28 22:16,重合成功,,架空导线,雨雪大风,大雪、冰雹、冻雨
2015/4/28 22:16,重合成功,,架空导线,雨雪大风,大雪、冰雹、冻雨
2015/4/28 22:18,重合成功,,架空导线,雨雪大风,大雪、冰雹、冻雨
2015/4/28 22:20,接地,2015/4/28 23:50,架空导线,雷击,雷击故障
2015/4/28 22:21,重合不成,2015/4/29 1:42,架空导线,雨雪大风,大雨、强风
2015/4/28 22:21,重合不成,2015/4/29 1:42,架空导线,雨雪大风,大雨、强风
2015/4/28 22:21,重合不成,2015/4/29 1:42,架空导线,雨雪大风,大雨、强风
2015/4/28 22:21,重合成功,,架空导线,雨雪大风,大雪、冰雹、冻雨
2015/4/28 22:21,重合成功,,架空导线,雨雪大风,大雪、冰雹、冻雨
2015/4/28 22:27,重合成功,,架空导线,雨雪大风,大雪、冰雹、冻雨
2015/4/28 22:30,重合成功,,架空导线,雨雪大风,大雨、强风
2015/4/28 22:39,重合不成,2015/4/29 0:25,架空导线,雨雪大风,大雨、强风
2015/4/28 22:57,重合成功,,架空导线,雨雪大风,大雨、强风
2015/4/30 5:48,重合不成,2015/4/30 7:36,架空导线,外力因素,鸟害等小动物
2015/4/30 9:03,重合成功,,,原因不明,
2015/4/30 9:41,重合不成,2015/4/30 11:18,架空导线,外力因素,建设施工
2015/4/30 10:03,重合成功,,,原因不明,
2015/5/2 6:54,重合成功,,架空导线,外力因素,鸟害等小动物
2015/5/2 9:49,重合不成,2015/5/2 11:01,架空导线,雨雪大风,大雨、强风
2015/5/2 10:36,重合成功,,架空导线,雨雪大风,大雨、强风
2015/5/2 10:44,重合不成,2015/5/2 15:26,架空导线,外力因素,鸟害等小动物
2015/5/2 16:29,重合成功,,架空导线,雨雪大风,大雨、强风
2015/5/2 16:29,重合成功,,架空导线,雨雪大风,大雨、强风
2015/5/2 16:38,重合成功,,架空导线,雨雪大风,大雨、强风
2015/5/2 17:42,重合不成,2015/5/2 20:03,架空导线,外力因素,外部异物（如，漂浮物）
2015/5/2 18:35,重合不成,2015/5/2 20:23,架空导线,外力因素,外部异物（如，漂浮物）
2015/5/2 19:04,重合不成,2015/5/2 21:32,架空导线,外力因素,外部异物（如，漂浮物）
2015/5/2 20:30,重合成功,,架空导线,雨雪大风,大雨、强风
2015/5/4 11:31,重合成功,,,原因不明,
2015/5/4 12:29,重合不成,2015/5/4 15:00,架空导线,外力因素,外部异物（如，漂浮物）
2015/5/4 15:55,重合不成,2015/5/4 17:15,其它,用户原因,外力破坏
2015/5/4 17:38,重合成功,,架空导线,外力因素,鸟害等小动物
2015/5/4 18:54,重合成功,,,原因不明,
2015/5/4 23:54,无重合闸,2015/5/5 0:43,电缆附件,设计安装不当,安装工艺不当
2015/5/6 6:06,重合成功,,架空导线,外力因素,外部异物（如，漂浮物）
2015/5/6 8:35,重合不成,2015/5/6 9:52,架空导线,设计安装不当,未按设计规程施工
2015/5/6 17:30,重合成功,,,原因不明,
2015/5/8 1:04,重合不成,2015/5/8 3:20,环网柜,设备本体,密封问题导致漏油、漏气等
2015/5/8 9:36,重合成功,,其它,用户原因,用户运行和维护管理不到位
2015/5/8 10:32,重合不成,2015/5/8 11:10,架空导线,外力因素,外部异物（如，漂浮物）
2015/5/8 10:39,重合成功,,,原因不明,
2015/5/8 10:55,重合不成,2015/5/8 12:05,架空导线,外力因素,外部异物（如，漂浮物）
2015/5/8 15:03,重合不成,2015/5/8 17:28,配电变压器,用户原因,设备老旧
2015/5/8 20:16,重合成功,,,原因不明,
2015/5/10 6:33,重合成功,,,原因不明,
2015/5/10 7:25,重合成功,,,原因不明,
2015/5/10 12:25,重合不成,2015/5/10 14:11,架空导线,雨雪大风,大雨、强风
2015/5/10 14:07,重合不成,2015/5/10 16:05,架空导线,外力因素,建设施工
2015/5/12 6:10,重合不成,2015/5/12 10:06,电缆附件,设计安装不当,安装工艺不当
2015/5/12 8:23,重合不成,2015/5/12 9:01,架空导线,外力因素,外部异物（如，漂浮物）
2015/5/12 12:49,接地,2015/5/12 15:02,金具,设备本体,设备老化
2015/5/12 13:15,重合不成,2015/5/12 15:06,柱开,雨雪大风,大雨、强风
